database,iam model,model label,scenario,scenario label,scenario key,warming bin,year,market,method,market name,location,impact category,indicator,unit,score per kg H2,impact label,market availability
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Generic,"('EF v3.1', 'acidification', 'accumulated exceedance (AE)')","market for hydrogen, gaseous, low pressure",RER,acidification,accumulated exceedance (AE),mol H+-Eq,0.025219842875177194,Acidification,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Steel,"('EF v3.1', 'water use', 'user deprivation potential (deprivation-weighted water consumption)')","market for hydrogen, gaseous, low pressure, for steel",EUR,water use,user deprivation potential (deprivation-weighted water consumption),m3 world Eq deprived,2.365296857665875,Water use,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Steel,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","market for hydrogen, gaseous, low pressure, for steel",EUR,"climate change — GWP 100a, incl. H (premise_gwp)","GWP 100a, incl. H",kg CO2-Eq,0.8076366532482051,Climate change — premise GWP incl. H₂,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Cement,"('EF v3.1', 'acidification', 'accumulated exceedance (AE)')","market for hydrogen, gaseous, low pressure, for cement",EUR,acidification,accumulated exceedance (AE),mol H+-Eq,0.02573353175398867,Acidification,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Cement,"('EF v3.1', 'climate change', 'global warming potential (GWP100)')","market for hydrogen, gaseous, low pressure, for cement",EUR,climate change,global warming potential (GWP100),kg CO2-Eq,0.6707665096144013,Climate change — EF 3.1,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Cement,"('EF v3.1', 'ecotoxicity: freshwater', 'comparative toxic unit for ecosystems (CTUe)')","market for hydrogen, gaseous, low pressure, for cement",EUR,ecotoxicity: freshwater,comparative toxic unit for ecosystems (CTUe),CTUe,36.25432678207321,Ecotoxicity — freshwater,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Cement,"('EF v3.1', 'energy resources: non-renewable', 'abiotic depletion potential (ADP): fossil fuels')","market for hydrogen, gaseous, low pressure, for cement",EUR,energy resources: non-renewable,abiotic depletion potential (ADP): fossil fuels,"MJ, net calorific value",16.82719822609924,Resource use — energy carriers,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Cement,"('EF v3.1', 'eutrophication: freshwater', 'fraction of nutrients reaching freshwater end compartment (P)')","market for hydrogen, gaseous, low pressure, for cement",EUR,eutrophication: freshwater,fraction of nutrients reaching freshwater end compartment (P),kg P-Eq,0.0013674983737085038,Eutrophication — freshwater,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Cement,"('EF v3.1', 'eutrophication: marine', 'fraction of nutrients reaching marine end compartment (N)')","market for hydrogen, gaseous, low pressure, for cement",EUR,eutrophication: marine,fraction of nutrients reaching marine end compartment (N),kg N-Eq,0.002517490393129887,Eutrophication — marine,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Cement,"('EF v3.1', 'eutrophication: terrestrial', 'accumulated exceedance (AE)')","market for hydrogen, gaseous, low pressure, for cement",EUR,eutrophication: terrestrial,accumulated exceedance (AE),mol N-Eq,0.02927733270477492,Eutrophication — terrestrial,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Cement,"('EF v3.1', 'human toxicity: carcinogenic', 'comparative toxic unit for human (CTUh)')","market for hydrogen, gaseous, low pressure, for cement",EUR,human toxicity: carcinogenic,comparative toxic unit for human (CTUh),CTUh,3.335117430616883e-09,Human toxicity — cancer,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Cement,"('EF v3.1', 'human toxicity: non-carcinogenic', 'comparative toxic unit for human (CTUh)')","market for hydrogen, gaseous, low pressure, for cement",EUR,human toxicity: non-carcinogenic,comparative toxic unit for human (CTUh),CTUh,2.1743866089890512e-07,Human toxicity — non-cancer,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Cement,"('EF v3.1', 'ionising radiation: human health', 'human exposure efficiency relative to u235')","market for hydrogen, gaseous, low pressure, for cement",EUR,ionising radiation: human health,human exposure efficiency relative to u235,kBq U235-Eq,0.6405728097397388,Ionising radiation — human health,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Cement,"('EF v3.1', 'land use', 'soil quality index')","market for hydrogen, gaseous, low pressure, for cement",EUR,land use,soil quality index,dimensionless,74.34669852666676,Land use,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Cement,"('EF v3.1', 'material resources: metals/minerals', 'abiotic depletion potential (ADP): elements (ultimate reserves)')","market for hydrogen, gaseous, low pressure, for cement",EUR,material resources: metals/minerals,abiotic depletion potential (ADP): elements (ultimate reserves),kg Sb-Eq,0.0001663869942262163,Resource use — minerals and metals,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Cement,"('EF v3.1', 'ozone depletion', 'ozone depletion potential (ODP)')","market for hydrogen, gaseous, low pressure, for cement",EUR,ozone depletion,ozone depletion potential (ODP),kg CFC-11-Eq,1.724207649795425e-07,Ozone depletion,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Cement,"('EF v3.1', 'particulate matter formation', 'impact on human health')","market for hydrogen, gaseous, low pressure, for cement",EUR,particulate matter formation,impact on human health,disease incidence,1.2541218108897036e-07,Particulate matter,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Cement,"('EF v3.1', 'photochemical oxidant formation: human health', 'tropospheric ozone concentration increase')","market for hydrogen, gaseous, low pressure, for cement",EUR,photochemical oxidant formation: human health,tropospheric ozone concentration increase,kg NMVOC-Eq,0.00790280919587534,Photochemical ozone formation,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Cement,"('EF v3.1', 'water use', 'user deprivation potential (deprivation-weighted water consumption)')","market for hydrogen, gaseous, low pressure, for cement",EUR,water use,user deprivation potential (deprivation-weighted water consumption),m3 world Eq deprived,2.365296857665875,Water use,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Cement,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","market for hydrogen, gaseous, low pressure, for cement",EUR,"climate change — GWP 100a, incl. H (premise_gwp)","GWP 100a, incl. H",kg CO2-Eq,0.8076366532482051,Climate change — premise GWP incl. H₂,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Heating,"('EF v3.1', 'acidification', 'accumulated exceedance (AE)')",,,acidification,accumulated exceedance (AE),mol H+-Eq,,Acidification,NA — market not generated
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Heating,"('EF v3.1', 'climate change', 'global warming potential (GWP100)')",,,climate change,global warming potential (GWP100),kg CO2-Eq,,Climate change — EF 3.1,NA — market not generated
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Heating,"('EF v3.1', 'ecotoxicity: freshwater', 'comparative toxic unit for ecosystems (CTUe)')",,,ecotoxicity: freshwater,comparative toxic unit for ecosystems (CTUe),CTUe,,Ecotoxicity — freshwater,NA — market not generated
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Heating,"('EF v3.1', 'energy resources: non-renewable', 'abiotic depletion potential (ADP): fossil fuels')",,,energy resources: non-renewable,abiotic depletion potential (ADP): fossil fuels,"MJ, net calorific value",,Resource use — energy carriers,NA — market not generated
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Heating,"('EF v3.1', 'eutrophication: freshwater', 'fraction of nutrients reaching freshwater end compartment (P)')",,,eutrophication: freshwater,fraction of nutrients reaching freshwater end compartment (P),kg P-Eq,,Eutrophication — freshwater,NA — market not generated
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Heating,"('EF v3.1', 'eutrophication: marine', 'fraction of nutrients reaching marine end compartment (N)')",,,eutrophication: marine,fraction of nutrients reaching marine end compartment (N),kg N-Eq,,Eutrophication — marine,NA — market not generated
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Heating,"('EF v3.1', 'eutrophication: terrestrial', 'accumulated exceedance (AE)')",,,eutrophication: terrestrial,accumulated exceedance (AE),mol N-Eq,,Eutrophication — terrestrial,NA — market not generated
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Heating,"('EF v3.1', 'human toxicity: carcinogenic', 'comparative toxic unit for human (CTUh)')",,,human toxicity: carcinogenic,comparative toxic unit for human (CTUh),CTUh,,Human toxicity — cancer,NA — market not generated
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Heating,"('EF v3.1', 'human toxicity: non-carcinogenic', 'comparative toxic unit for human (CTUh)')",,,human toxicity: non-carcinogenic,comparative toxic unit for human (CTUh),CTUh,,Human toxicity — non-cancer,NA — market not generated
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Heating,"('EF v3.1', 'ionising radiation: human health', 'human exposure efficiency relative to u235')",,,ionising radiation: human health,human exposure efficiency relative to u235,kBq U235-Eq,,Ionising radiation — human health,NA — market not generated
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Heating,"('EF v3.1', 'land use', 'soil quality index')",,,land use,soil quality index,dimensionless,,Land use,NA — market not generated
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Heating,"('EF v3.1', 'material resources: metals/minerals', 'abiotic depletion potential (ADP): elements (ultimate reserves)')",,,material resources: metals/minerals,abiotic depletion potential (ADP): elements (ultimate reserves),kg Sb-Eq,,Resource use — minerals and metals,NA — market not generated
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Heating,"('EF v3.1', 'ozone depletion', 'ozone depletion potential (ODP)')",,,ozone depletion,ozone depletion potential (ODP),kg CFC-11-Eq,,Ozone depletion,NA — market not generated
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Heating,"('EF v3.1', 'particulate matter formation', 'impact on human health')",,,particulate matter formation,impact on human health,disease incidence,,Particulate matter,NA — market not generated
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Heating,"('EF v3.1', 'photochemical oxidant formation: human health', 'tropospheric ozone concentration increase')",,,photochemical oxidant formation: human health,tropospheric ozone concentration increase,kg NMVOC-Eq,,Photochemical ozone formation,NA — market not generated
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Heating,"('EF v3.1', 'water use', 'user deprivation potential (deprivation-weighted water consumption)')",,,water use,user deprivation potential (deprivation-weighted water consumption),m3 world Eq deprived,,Water use,NA — market not generated
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Heating,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')",,,"climate change — GWP 100a, incl. H (premise_gwp)","GWP 100a, incl. H",kg CO2-Eq,,Climate change — premise GWP incl. H₂,NA — market not generated
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Other end uses,"('EF v3.1', 'acidification', 'accumulated exceedance (AE)')","market for hydrogen, gaseous, low pressure, for other end uses",EUR,acidification,accumulated exceedance (AE),mol H+-Eq,0.025970510834728275,Acidification,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Other end uses,"('EF v3.1', 'climate change', 'global warming potential (GWP100)')","market for hydrogen, gaseous, low pressure, for other end uses",EUR,climate change,global warming potential (GWP100),kg CO2-Eq,0.6812704159301926,Climate change — EF 3.1,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Other end uses,"('EF v3.1', 'ecotoxicity: freshwater', 'comparative toxic unit for ecosystems (CTUe)')","market for hydrogen, gaseous, low pressure, for other end uses",EUR,ecotoxicity: freshwater,comparative toxic unit for ecosystems (CTUe),CTUe,36.60380539222455,Ecotoxicity — freshwater,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Other end uses,"('EF v3.1', 'energy resources: non-renewable', 'abiotic depletion potential (ADP): fossil fuels')","market for hydrogen, gaseous, low pressure, for other end uses",EUR,energy resources: non-renewable,abiotic depletion potential (ADP): fossil fuels,"MJ, net calorific value",17.01954606857359,Resource use — energy carriers,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Other end uses,"('EF v3.1', 'eutrophication: freshwater', 'fraction of nutrients reaching freshwater end compartment (P)')","market for hydrogen, gaseous, low pressure, for other end uses",EUR,eutrophication: freshwater,fraction of nutrients reaching freshwater end compartment (P),kg P-Eq,0.001378522028218829,Eutrophication — freshwater,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Other end uses,"('EF v3.1', 'eutrophication: marine', 'fraction of nutrients reaching marine end compartment (N)')","market for hydrogen, gaseous, low pressure, for other end uses",EUR,eutrophication: marine,fraction of nutrients reaching marine end compartment (N),kg N-Eq,0.002562248600532537,Eutrophication — marine,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Other end uses,"('EF v3.1', 'eutrophication: terrestrial', 'accumulated exceedance (AE)')","market for hydrogen, gaseous, low pressure, for other end uses",EUR,eutrophication: terrestrial,accumulated exceedance (AE),mol N-Eq,0.02975520995691287,Eutrophication — terrestrial,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Other end uses,"('EF v3.1', 'human toxicity: carcinogenic', 'comparative toxic unit for human (CTUh)')","market for hydrogen, gaseous, low pressure, for other end uses",EUR,human toxicity: carcinogenic,comparative toxic unit for human (CTUh),CTUh,3.361841567161655e-09,Human toxicity — cancer,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Other end uses,"('EF v3.1', 'human toxicity: non-carcinogenic', 'comparative toxic unit for human (CTUh)')","market for hydrogen, gaseous, low pressure, for other end uses",EUR,human toxicity: non-carcinogenic,comparative toxic unit for human (CTUh),CTUh,2.192353138078042e-07,Human toxicity — non-cancer,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Other end uses,"('EF v3.1', 'ionising radiation: human health', 'human exposure efficiency relative to u235')","market for hydrogen, gaseous, low pressure, for other end uses",EUR,ionising radiation: human health,human exposure efficiency relative to u235,kBq U235-Eq,0.6450478768976357,Ionising radiation — human health,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Other end uses,"('EF v3.1', 'land use', 'soil quality index')","market for hydrogen, gaseous, low pressure, for other end uses",EUR,land use,soil quality index,dimensionless,74.9893876729404,Land use,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Other end uses,"('EF v3.1', 'material resources: metals/minerals', 'abiotic depletion potential (ADP): elements (ultimate reserves)')","market for hydrogen, gaseous, low pressure, for other end uses",EUR,material resources: metals/minerals,abiotic depletion potential (ADP): elements (ultimate reserves),kg Sb-Eq,0.00016765583623020821,Resource use — minerals and metals,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Other end uses,"('EF v3.1', 'ozone depletion', 'ozone depletion potential (ODP)')","market for hydrogen, gaseous, low pressure, for other end uses",EUR,ozone depletion,ozone depletion potential (ODP),kg CFC-11-Eq,1.734540505461466e-07,Ozone depletion,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Other end uses,"('EF v3.1', 'particulate matter formation', 'impact on human health')","market for hydrogen, gaseous, low pressure, for other end uses",EUR,particulate matter formation,impact on human health,disease incidence,1.2673494443709895e-07,Particulate matter,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Other end uses,"('EF v3.1', 'photochemical oxidant formation: human health', 'tropospheric ozone concentration increase')","market for hydrogen, gaseous, low pressure, for other end uses",EUR,photochemical oxidant formation: human health,tropospheric ozone concentration increase,kg NMVOC-Eq,0.007995875740043129,Photochemical ozone formation,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Other end uses,"('EF v3.1', 'water use', 'user deprivation potential (deprivation-weighted water consumption)')","market for hydrogen, gaseous, low pressure, for other end uses",EUR,water use,user deprivation potential (deprivation-weighted water consumption),m3 world Eq deprived,2.385521529017012,Water use,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Other end uses,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","market for hydrogen, gaseous, low pressure, for other end uses",EUR,"climate change — GWP 100a, incl. H (premise_gwp)","GWP 100a, incl. H",kg CO2-Eq,0.8170199548971256,Climate change — premise GWP incl. H₂,available
